time	X
30.0	64.0
31.0	68.0
32.0	64.0
33.0	67.0
34.0	66.0
35.0	61.0
36.0	59.0
37.0	54.0
38.0	57.0
39.0	62.0
40.0	67.0
41.0	65.0
42.0	64.0
43.0	64.0
44.0	59.0
45.0	56.0
46.0	52.0
47.0	50.0
48.0	47.0
49.0	44.0
50.0	42.0
0.0	100.0
1.0	101.0
2.0	98.0
3.0	95.0
4.0	88.0
5.0	86.0
6.0	84.0
7.0	87.0
8.0	76.0
9.0	73.0
10.0	71.0
11.0	68.0
12.0	67.0
13.0	66.0
14.0	65.0
15.0	66.0
16.0	67.0
17.0	69.0
18.0	68.0
19.0	71.0
20.0	68.0
21.0	62.0
22.0	62.0
23.0	64.0
24.0	62.0
25.0	63.0
26.0	65.0
27.0	60.0
28.0	68.0
29.0	71.0
30.0	68.0
31.0	78.0
32.0	76.0
33.0	77.0
34.0	75.0
35.0	72.0
36.0	76.0
37.0	74.0
38.0	71.0
39.0	73.0
40.0	68.0
41.0	68.0
42.0	73.0
43.0	72.0
44.0	73.0
45.0	71.0
46.0	73.0
47.0	63.0
48.0	66.0
49.0	68.0
50.0	75.0
0.0	100.0
1.0	91.0
2.0	95.0
3.0	97.0
4.0	101.0
5.0	94.0
6.0	92.0
7.0	85.0
8.0	85.0
9.0	88.0
10.0	88.0
11.0	78.0
12.0	72.0
13.0	72.0
14.0	75.0
15.0	73.0
16.0	69.0
17.0	74.0
18.0	76.0
19.0	72.0
20.0	75.0
21.0	73.0
22.0	74.0
23.0	73.0
24.0	81.0
25.0	80.0
26.0	80.0
27.0	75.0
28.0	67.0
29.0	72.0
30.0	75.0
31.0	81.0
32.0	83.0
33.0	81.0
34.0	75.0
35.0	72.0
36.0	77.0
37.0	75.0
38.0	73.0
39.0	69.0
40.0	62.0
41.0	60.0
42.0	58.0
43.0	61.0
44.0	65.0
45.0	71.0
46.0	72.0
47.0	65.0
48.0	68.0
49.0	72.0
50.0	71.0
0.0	100.0
1.0	95.0
2.0	97.0
3.0	93.0
4.0	86.0
5.0	86.0
6.0	84.0
7.0	80.0
8.0	77.0
9.0	81.0
10.0	81.0
11.0	78.0
12.0	88.0
13.0	90.0
14.0	87.0
15.0	82.0
16.0	87.0
17.0	86.0
18.0	93.0
19.0	83.0
20.0	79.0
21.0	75.0
22.0	74.0
23.0	64.0
24.0	60.0
25.0	62.0
26.0	62.0
27.0	58.0
28.0	61.0
29.0	61.0
30.0	64.0
31.0	64.0
32.0	60.0
33.0	58.0
34.0	66.0
35.0	71.0
36.0	69.0
37.0	71.0
38.0	68.0
39.0	71.0
40.0	74.0
41.0	74.0
42.0	77.0
43.0	78.0
44.0	77.0
45.0	70.0
46.0	69.0
47.0	65.0
48.0	69.0
49.0	68.0
50.0	64.0
0.0	100.0
1.0	95.0
2.0	95.0
3.0	91.0
4.0	92.0
5.0	91.0
6.0	80.0
7.0	82.0
8.0	81.0
9.0	79.0
10.0	71.0
11.0	72.0
12.0	72.0
13.0	69.0
14.0	69.0
15.0	72.0
16.0	63.0
17.0	59.0
18.0	58.0
19.0	58.0
20.0	57.0
21.0	53.0
22.0	54.0
23.0	54.0
24.0	57.0
25.0	58.0
26.0	57.0
27.0	54.0
28.0	52.0
29.0	48.0
30.0	46.0
31.0	47.0
32.0	49.0
33.0	49.0
34.0	49.0
35.0	48.0
36.0	50.0
37.0	48.0
38.0	48.0
39.0	45.0
40.0	44.0
41.0	42.0
42.0	40.0
43.0	33.0
44.0	32.0
45.0	29.0
46.0	30.0
47.0	33.0
48.0	35.0
49.0	33.0
50.0	30.0
0.0	100.0
1.0	95.0
2.0	91.0
3.0	88.0
4.0	92.0
5.0	99.0
6.0	91.0
7.0	93.0
8.0	89.0
9.0	84.0
10.0	81.0
11.0	74.0
12.0	77.0
13.0	82.0
14.0	73.0
15.0	68.0
16.0	70.0
17.0	71.0
18.0	69.0
19.0	71.0
20.0	71.0
21.0	69.0
22.0	68.0
23.0	63.0
24.0	58.0
25.0	55.0
26.0	53.0
27.0	56.0
28.0	54.0
29.0	53.0
30.0	55.0
31.0	56.0
32.0	54.0
33.0	50.0
34.0	55.0
35.0	51.0
36.0	42.0
37.0	42.0
38.0	38.0
39.0	35.0
40.0	34.0
41.0	37.0
42.0	38.0
43.0	38.0
44.0	37.0
45.0	40.0
46.0	42.0
47.0	45.0
48.0	41.0
49.0	39.0
50.0	42.0
0.0	100.0
1.0	98.0
2.0	99.0
3.0	91.0
4.0	90.0
5.0	90.0
6.0	93.0
7.0	91.0
8.0	94.0
9.0	102.0
10.0	109.0
11.0	108.0
12.0	110.0
13.0	108.0
14.0	110.0
15.0	113.0
16.0	102.0
17.0	104.0
18.0	101.0
19.0	101.0
20.0	100.0
21.0	92.0
22.0	92.0
23.0	90.0
24.0	90.0
25.0	89.0
26.0	86.0
27.0	94.0
28.0	87.0
29.0	81.0
30.0	80.0
31.0	78.0
32.0	71.0
33.0	70.0
34.0	67.0
35.0	66.0
36.0	62.0
37.0	55.0
38.0	52.0
39.0	49.0
40.0	41.0
41.0	43.0
42.0	40.0
43.0	37.0
44.0	39.0
45.0	41.0
46.0	39.0
47.0	37.0
48.0	34.0
49.0	32.0
50.0	28.0
0.0	100.0
1.0	100.0
2.0	96.0
3.0	93.0
4.0	96.0
5.0	94.0
6.0	90.0
7.0	95.0
8.0	93.0
9.0	96.0
10.0	97.0
11.0	94.0
12.0	92.0
13.0	97.0
14.0	95.0
15.0	99.0
16.0	99.0
17.0	98.0
18.0	102.0
19.0	101.0
20.0	99.0
21.0	92.0
22.0	92.0
23.0	96.0
24.0	90.0
25.0	86.0
26.0	76.0
27.0	75.0
28.0	72.0
29.0	65.0
30.0	69.0
31.0	69.0
32.0	75.0
33.0	78.0
34.0	78.0
35.0	75.0
36.0	74.0
37.0	73.0
38.0	73.0
39.0	74.0
40.0	73.0
41.0	71.0
42.0	68.0
43.0	64.0
44.0	62.0
45.0	63.0
46.0	62.0
47.0	56.0
48.0	50.0
49.0	47.0
50.0	45.0
0.0	100.0
1.0	93.0
2.0	96.0
3.0	92.0
4.0	85.0
5.0	85.0
6.0	81.0
7.0	82.0
8.0	91.0
9.0	84.0
10.0	82.0
11.0	79.0
12.0	74.0
13.0	74.0
14.0	75.0
15.0	72.0
16.0	76.0
17.0	72.0
18.0	75.0
19.0	78.0
20.0	77.0
21.0	73.0
22.0	77.0
23.0	79.0
24.0	78.0
25.0	81.0
26.0	78.0
27.0	81.0
28.0	84.0
29.0	80.0
30.0	83.0
31.0	86.0
32.0	76.0
33.0	72.0
34.0	74.0
35.0	78.0
36.0	74.0
37.0	75.0
38.0	76.0
39.0	78.0
40.0	76.0
41.0	81.0
42.0	76.0
43.0	77.0
44.0	78.0
45.0	78.0
46.0	70.0
47.0	66.0
48.0	68.0
49.0	64.0
50.0	63.0
0.0	100.0
1.0	111.0
2.0	112.0
3.0	114.0
4.0	113.0
5.0	113.0
6.0	113.0
7.0	116.0
8.0	119.0
9.0	127.0
10.0	125.0
11.0	127.0
12.0	127.0
13.0	125.0
14.0	124.0
15.0	134.0
16.0	136.0
17.0	137.0
18.0	131.0
19.0	122.0
20.0	110.0
21.0	112.0
22.0	112.0
23.0	106.0
24.0	102.0
25.0	108.0
26.0	108.0
27.0	108.0
28.0	115.0
29.0	124.0
30.0	121.0
31.0	117.0
32.0	113.0
33.0	115.0
34.0	110.0
35.0	106.0
36.0	104.0
37.0	104.0
38.0	97.0
39.0	94.0
40.0	92.0
41.0	93.0
42.0	88.0
43.0	90.0
44.0	88.0
45.0	88.0
46.0	84.0
47.0	84.0
48.0	74.0
49.0	71.0
50.0	70.0
0.0	100.0
1.0	92.0
2.0	100.0
3.0	100.0
4.0	93.0
5.0	90.0
6.0	94.0
7.0	87.0
8.0	84.0
9.0	85.0
10.0	92.0
11.0	88.0
12.0	83.0
13.0	74.0
14.0	73.0
15.0	72.0
16.0	73.0
17.0	66.0
18.0	67.0
19.0	60.0
20.0	55.0
21.0	55.0
22.0	52.0
23.0	50.0
24.0	52.0
25.0	59.0
26.0	54.0
27.0	55.0
28.0	51.0
29.0	46.0
30.0	45.0
31.0	42.0
32.0	41.0
33.0	37.0
34.0	35.0
35.0	43.0
36.0	40.0
37.0	39.0
38.0	40.0
39.0	37.0
40.0	40.0
41.0	36.0
42.0	39.0
43.0	41.0
44.0	41.0
45.0	39.0
46.0	41.0
47.0	38.0
48.0	34.0
49.0	37.0
50.0	36.0
0.0	100.0
1.0	99.0
2.0	99.0
3.0	105.0
4.0	115.0
5.0	111.0
6.0	109.0
7.0	106.0
8.0	109.0
9.0	101.0
10.0	93.0
11.0	97.0
12.0	103.0
13.0	100.0
14.0	103.0
15.0	100.0
16.0	94.0
17.0	100.0
18.0	95.0
19.0	94.0
20.0	92.0
21.0	94.0
22.0	92.0
23.0	84.0
24.0	85.0
25.0	81.0
26.0	73.0
27.0	67.0
28.0	67.0
29.0	68.0
30.0	63.0
31.0	60.0
32.0	56.0
33.0	53.0
34.0	51.0
35.0	46.0
36.0	43.0
37.0	40.0
38.0	40.0
39.0	38.0
40.0	36.0
41.0	38.0
42.0	38.0
43.0	35.0
44.0	31.0
45.0	28.0
46.0	29.0
47.0	29.0
48.0	29.0
49.0	27.0
50.0	28.0
0.0	100.0
1.0	93.0
2.0	92.0
3.0	90.0
4.0	90.0
5.0	88.0
6.0	89.0
7.0	95.0
8.0	95.0
9.0	98.0
10.0	91.0
11.0	83.0
12.0	78.0
13.0	79.0
14.0	86.0
15.0	86.0
16.0	87.0
17.0	81.0
18.0	88.0
19.0	86.0
20.0	82.0
21.0	74.0
22.0	73.0
23.0	70.0
24.0	69.0
25.0	68.0
26.0	69.0
27.0	69.0
28.0	72.0
29.0	75.0
30.0	79.0
31.0	78.0
32.0	76.0
33.0	72.0
34.0	68.0
35.0	67.0
36.0	72.0
37.0	69.0
38.0	71.0
39.0	71.0
40.0	68.0
41.0	70.0
42.0	70.0
43.0	80.0
44.0	80.0
45.0	86.0
46.0	83.0
47.0	83.0
48.0	83.0
49.0	86.0
50.0	81.0
0.0	100.0
1.0	103.0
2.0	102.0
3.0	106.0
4.0	106.0
5.0	105.0
6.0	103.0
7.0	106.0
8.0	99.0
9.0	99.0
10.0	103.0
11.0	103.0
12.0	109.0
13.0	105.0
14.0	109.0
15.0	106.0
16.0	106.0
17.0	95.0
18.0	96.0
19.0	99.0
20.0	100.0
21.0	99.0
22.0	98.0
23.0	99.0
24.0	98.0
25.0	91.0
26.0	83.0
27.0	80.0
28.0	84.0
29.0	80.0
30.0	79.0
31.0	78.0
32.0	81.0
33.0	78.0
34.0	84.0
35.0	86.0
36.0	84.0
37.0	86.0
38.0	73.0
39.0	65.0
40.0	58.0
41.0	59.0
42.0	55.0
43.0	53.0
44.0	44.0
45.0	42.0
46.0	42.0
47.0	45.0
48.0	44.0
49.0	44.0
50.0	40.0
0.0	100.0
1.0	106.0
2.0	105.0
3.0	100.0
4.0	94.0
5.0	87.0
6.0	81.0
7.0	82.0
8.0	93.0
9.0	93.0
10.0	92.0
11.0	87.0
12.0	84.0
13.0	82.0
14.0	82.0
15.0	79.0
16.0	81.0
17.0	76.0
18.0	75.0
19.0	74.0
20.0	70.0
21.0	69.0
22.0	67.0
23.0	69.0
24.0	67.0
25.0	66.0
26.0	70.0
27.0	70.0
28.0	71.0
29.0	76.0
30.0	73.0
31.0	66.0
32.0	68.0
33.0	71.0
34.0	71.0
35.0	73.0
36.0	73.0
37.0	72.0
38.0	72.0
39.0	73.0
40.0	72.0
41.0	69.0
42.0	65.0
43.0	72.0
44.0	71.0
45.0	69.0
46.0	63.0
47.0	62.0
48.0	67.0
49.0	65.0
50.0	62.0
0.0	100.0
1.0	91.0
2.0	95.0
3.0	91.0
4.0	93.0
5.0	92.0
6.0	97.0
7.0	101.0
8.0	92.0
9.0	85.0
10.0	83.0
11.0	82.0
12.0	80.0
13.0	75.0
14.0	79.0
15.0	78.0
16.0	79.0
17.0	81.0
18.0	79.0
19.0	81.0
20.0	78.0
21.0	73.0
22.0	74.0
23.0	71.0
24.0	68.0
25.0	72.0
26.0	69.0
27.0	68.0
28.0	65.0
29.0	65.0
30.0	61.0
31.0	61.0
32.0	59.0
33.0	56.0
34.0	54.0
35.0	59.0
36.0	60.0
37.0	57.0
38.0	58.0
39.0	55.0
40.0	58.0
41.0	58.0
42.0	57.0
43.0	54.0
44.0	51.0
45.0	50.0
46.0	44.0
47.0	41.0
48.0	39.0
49.0	35.0
50.0	36.0
0.0	100.0
1.0	98.0
2.0	92.0
3.0	95.0
4.0	94.0
5.0	97.0
6.0	102.0
7.0	99.0
8.0	94.0
9.0	87.0
10.0	84.0
11.0	90.0
12.0	88.0
13.0	87.0
14.0	87.0
15.0	92.0
16.0	94.0
17.0	95.0
18.0	94.0
19.0	105.0
20.0	111.0
21.0	104.0
22.0	109.0
23.0	106.0
24.0	105.0
25.0	109.0
26.0	103.0
27.0	99.0
28.0	98.0
29.0	96.0
30.0	91.0
31.0	87.0
32.0	87.0
33.0	87.0
34.0	98.0
35.0	96.0
36.0	98.0
37.0	93.0
38.0	89.0
39.0	91.0
40.0	86.0
41.0	89.0
42.0	95.0
43.0	101.0
44.0	107.0
45.0	101.0
46.0	95.0
47.0	89.0
48.0	95.0
49.0	91.0
50.0	93.0
0.0	100.0
1.0	100.0
2.0	106.0
3.0	107.0
4.0	107.0
5.0	112.0
6.0	115.0
7.0	115.0
8.0	118.0
9.0	118.0
10.0	121.0
11.0	123.0
12.0	126.0
13.0	115.0
14.0	117.0
15.0	116.0
16.0	124.0
17.0	129.0
18.0	133.0
19.0	123.0
20.0	114.0
21.0	109.0
22.0	105.0
23.0	106.0
24.0	104.0
25.0	105.0
26.0	102.0
27.0	95.0
28.0	85.0
29.0	86.0
30.0	87.0
31.0	90.0
32.0	86.0
33.0	89.0
34.0	88.0
35.0	88.0
36.0	84.0
37.0	81.0
38.0	80.0
39.0	77.0
40.0	69.0
41.0	61.0
42.0	64.0
43.0	62.0
44.0	58.0
45.0	63.0
46.0	66.0
47.0	64.0
48.0	61.0
49.0	60.0
50.0	56.0
0.0	100.0
1.0	101.0
2.0	104.0
3.0	101.0
4.0	106.0
5.0	112.0
6.0	109.0
7.0	106.0
8.0	106.0
9.0	106.0
10.0	105.0
11.0	105.0
12.0	107.0
13.0	109.0
14.0	102.0
15.0	103.0
16.0	107.0
17.0	105.0
18.0	106.0
19.0	104.0
20.0	104.0
21.0	106.0
22.0	109.0
23.0	103.0
24.0	100.0
25.0	98.0
26.0	92.0
27.0	98.0
28.0	94.0
29.0	97.0
30.0	94.0
31.0	91.0
32.0	91.0
33.0	101.0
34.0	98.0
35.0	99.0
36.0	97.0
37.0	90.0
38.0	85.0
39.0	85.0
40.0	86.0
41.0	83.0
42.0	87.0
43.0	89.0
44.0	82.0
45.0	84.0
46.0	81.0
47.0	77.0
48.0	77.0
49.0	69.0
50.0	64.0
0.0	100.0
1.0	105.0
2.0	98.0
3.0	97.0
4.0	95.0
5.0	93.0
6.0	97.0
7.0	93.0
8.0	94.0
9.0	93.0
10.0	88.0
11.0	87.0
12.0	88.0
13.0	103.0
14.0	105.0
15.0	103.0
16.0	100.0
17.0	97.0
18.0	93.0
19.0	91.0
20.0	91.0
21.0	88.0
22.0	81.0
23.0	76.0
24.0	72.0
25.0	69.0
26.0	73.0
27.0	74.0
28.0	71.0
29.0	73.0
30.0	80.0
31.0	72.0
32.0	71.0
33.0	71.0
34.0	70.0
35.0	72.0
36.0	63.0
37.0	64.0
38.0	60.0
39.0	62.0
40.0	60.0
41.0	60.0
42.0	64.0
43.0	60.0
44.0	65.0
45.0	66.0
46.0	61.0
47.0	63.0
48.0	57.0
49.0	54.0
50.0	53.0
0.0	100.0
1.0	94.0
2.0	101.0
3.0	98.0
4.0	93.0
5.0	88.0
6.0	82.0
7.0	77.0
8.0	77.0
9.0	71.0
10.0	62.0
11.0	62.0
12.0	61.0
13.0	64.0
14.0	66.0
15.0	62.0
16.0	62.0
17.0	57.0
18.0	55.0
19.0	54.0
20.0	50.0
21.0	55.0
22.0	56.0
23.0	57.0
24.0	61.0
25.0	60.0
26.0	53.0
27.0	58.0
28.0	58.0
29.0	58.0
30.0	61.0
31.0	57.0
32.0	59.0
33.0	57.0
34.0	54.0
35.0	55.0
36.0	51.0
37.0	47.0
38.0	48.0
39.0	52.0
40.0	56.0
41.0	56.0
42.0	56.0
43.0	55.0
44.0	59.0
45.0	58.0
46.0	57.0
47.0	61.0
48.0	61.0
49.0	57.0
50.0	53.0
0.0	100.0
1.0	89.0
2.0	89.0
3.0	84.0
4.0	87.0
5.0	85.0
6.0	81.0
7.0	77.0
8.0	77.0
9.0	71.0
10.0	68.0
11.0	71.0
12.0	77.0
13.0	78.0
14.0	73.0
15.0	70.0
16.0	72.0
17.0	71.0
18.0	71.0
19.0	70.0
20.0	75.0
21.0	72.0
22.0	70.0
23.0	68.0
24.0	72.0
25.0	67.0
26.0	70.0
27.0	72.0
28.0	72.0
29.0	73.0
30.0	75.0
31.0	75.0
32.0	70.0
33.0	71.0
34.0	67.0
35.0	72.0
36.0	75.0
37.0	67.0
38.0	70.0
39.0	73.0
40.0	78.0
41.0	74.0
42.0	78.0
43.0	70.0
44.0	71.0
45.0	70.0
46.0	67.0
47.0	70.0
48.0	63.0
49.0	58.0
50.0	63.0
0.0	100.0
1.0	94.0
2.0	100.0
3.0	93.0
4.0	96.0
5.0	97.0
6.0	94.0
7.0	91.0
8.0	87.0
9.0	91.0
10.0	90.0
11.0	92.0
12.0	86.0
13.0	79.0
14.0	77.0
15.0	75.0
16.0	71.0
17.0	71.0
18.0	64.0
19.0	52.0
20.0	53.0
21.0	48.0
22.0	49.0
23.0	58.0
24.0	54.0
25.0	57.0
26.0	55.0
27.0	58.0
28.0	62.0
29.0	60.0
30.0	64.0
31.0	63.0
32.0	58.0
33.0	59.0
34.0	59.0
35.0	55.0
36.0	57.0
37.0	59.0
38.0	53.0
39.0	51.0
40.0	55.0
41.0	56.0
42.0	58.0
43.0	56.0
44.0	53.0
45.0	56.0
46.0	58.0
47.0	57.0
48.0	55.0
49.0	53.0
50.0	49.0
0.0	100.0
1.0	100.0
2.0	100.0
3.0	99.0
4.0	103.0
5.0	99.0
6.0	96.0
7.0	87.0
8.0	80.0
9.0	82.0
10.0	83.0
11.0	82.0
12.0	84.0
13.0	87.0
14.0	88.0
15.0	88.0
16.0	85.0
17.0	88.0
18.0	88.0
19.0	89.0
20.0	92.0
21.0	94.0
22.0	100.0
23.0	101.0
24.0	99.0
25.0	92.0
26.0	94.0
27.0	95.0
28.0	85.0
29.0	82.0
30.0	84.0
31.0	81.0
32.0	84.0
33.0	86.0
34.0	82.0
35.0	80.0
36.0	71.0
37.0	68.0
38.0	67.0
39.0	68.0
40.0	70.0
41.0	66.0
42.0	63.0
43.0	56.0
44.0	56.0
45.0	52.0
46.0	51.0
47.0	50.0
48.0	52.0
49.0	56.0
50.0	51.0
0.0	100.0
1.0	105.0
2.0	107.0
3.0	102.0
4.0	102.0
5.0	102.0
6.0	105.0
7.0	107.0
8.0	100.0
9.0	101.0
10.0	103.0
11.0	106.0
12.0	104.0
13.0	107.0
14.0	112.0
15.0	102.0
16.0	95.0
17.0	92.0
18.0	97.0
19.0	95.0
20.0	99.0
21.0	95.0
22.0	96.0
23.0	93.0
24.0	87.0
25.0	86.0
26.0	86.0
27.0	87.0
28.0	89.0
29.0	84.0
30.0	90.0
31.0	96.0
32.0	96.0
33.0	101.0
34.0	99.0
35.0	101.0
36.0	104.0
37.0	108.0
38.0	115.0
39.0	120.0
40.0	105.0
41.0	92.0
42.0	92.0
43.0	85.0
44.0	87.0
45.0	85.0
46.0	84.0
47.0	88.0
48.0	89.0
49.0	93.0
50.0	92.0
0.0	100.0
1.0	101.0
2.0	107.0
3.0	100.0
4.0	102.0
5.0	100.0
6.0	99.0
7.0	93.0
8.0	89.0
9.0	87.0
10.0	88.0
11.0	85.0
12.0	82.0
13.0	82.0
14.0	91.0
15.0	91.0
16.0	90.0
17.0	92.0
18.0	93.0
19.0	90.0
20.0	89.0
21.0	83.0
22.0	76.0
23.0	74.0
24.0	64.0
25.0	64.0
26.0	59.0
27.0	59.0
28.0	62.0
29.0	63.0
30.0	62.0
31.0	64.0
32.0	61.0
33.0	56.0
34.0	57.0
35.0	56.0
36.0	54.0
37.0	54.0
38.0	58.0
39.0	54.0
40.0	53.0
41.0	52.0
42.0	49.0
43.0	49.0
44.0	49.0
45.0	45.0
46.0	51.0
47.0	47.0
48.0	42.0
49.0	45.0
50.0	50.0
0.0	100.0
1.0	85.0
2.0	90.0
3.0	90.0
4.0	87.0
5.0	81.0
6.0	83.0
7.0	86.0
8.0	87.0
9.0	92.0
10.0	87.0
11.0	91.0
12.0	97.0
13.0	102.0
14.0	101.0
15.0	104.0
16.0	100.0
17.0	107.0
18.0	114.0
19.0	114.0
20.0	116.0
21.0	106.0
22.0	110.0
23.0	108.0
24.0	100.0
25.0	107.0
26.0	108.0
27.0	108.0
28.0	112.0
29.0	120.0
30.0	119.0
31.0	126.0
32.0	125.0
33.0	115.0
34.0	117.0
35.0	119.0
36.0	112.0
37.0	110.0
38.0	100.0
39.0	84.0
40.0	79.0
41.0	81.0
42.0	81.0
43.0	81.0
44.0	76.0
45.0	72.0
46.0	82.0
47.0	88.0
48.0	89.0
49.0	93.0
50.0	89.0
0.0	100.0
1.0	105.0
2.0	99.0
3.0	100.0
4.0	106.0
5.0	106.0
6.0	109.0
7.0	104.0
8.0	107.0
9.0	107.0
10.0	107.0
11.0	110.0
12.0	101.0
13.0	98.0
14.0	99.0
15.0	93.0
16.0	89.0
17.0	85.0
18.0	76.0
19.0	75.0
20.0	74.0
21.0	77.0
22.0	76.0
23.0	80.0
24.0	77.0
25.0	78.0
26.0	69.0
27.0	68.0
28.0	73.0
29.0	71.0
30.0	65.0
31.0	70.0
32.0	68.0
33.0	68.0
34.0	67.0
35.0	70.0
36.0	66.0
37.0	61.0
38.0	59.0
39.0	57.0
40.0	63.0
41.0	62.0
42.0	63.0
43.0	58.0
44.0	51.0
45.0	46.0
46.0	44.0
47.0	41.0
48.0	39.0
49.0	38.0
50.0	39.0
0.0	100.0
1.0	101.0
2.0	107.0
3.0	109.0
4.0	108.0
5.0	101.0
6.0	97.0
7.0	86.0
8.0	87.0
9.0	87.0
10.0	85.0
11.0	88.0
12.0	91.0
13.0	88.0
14.0	87.0
15.0	86.0
16.0	73.0
17.0	70.0
18.0	68.0
19.0	69.0
20.0	66.0
21.0	64.0
22.0	61.0
23.0	63.0
24.0	67.0
25.0	60.0
26.0	57.0
27.0	58.0
28.0	55.0
29.0	58.0
30.0	61.0
31.0	56.0
32.0	52.0
33.0	51.0
34.0	48.0
35.0	50.0
36.0	51.0
37.0	58.0
38.0	55.0
39.0	50.0
40.0	48.0
41.0	51.0
42.0	52.0
43.0	51.0
44.0	51.0
45.0	52.0
46.0	52.0
47.0	51.0
48.0	47.0
49.0	49.0
50.0	53.0
0.0	100.0
1.0	94.0
2.0	90.0
3.0	91.0
4.0	96.0
5.0	100.0
6.0	104.0
7.0	111.0
8.0	103.0
9.0	98.0
10.0	99.0
11.0	100.0
12.0	114.0
13.0	119.0
14.0	117.0
15.0	121.0
16.0	117.0
17.0	118.0
18.0	121.0
19.0	119.0
20.0	119.0
21.0	118.0
22.0	122.0
23.0	122.0
24.0	125.0
25.0	120.0
26.0	115.0
27.0	117.0
28.0	121.0
29.0	111.0
30.0	104.0
31.0	97.0
32.0	94.0
33.0	95.0
34.0	92.0
35.0	97.0
36.0	93.0
37.0	91.0
38.0	93.0
39.0	77.0
40.0	79.0
41.0	79.0
42.0	72.0
43.0	64.0
44.0	61.0
45.0	55.0
46.0	55.0
47.0	61.0
48.0	61.0
49.0	60.0
50.0	61.0
0.0	100.0
1.0	99.0
2.0	104.0
3.0	98.0
4.0	89.0
5.0	88.0
6.0	88.0
7.0	87.0
8.0	89.0
9.0	96.0
10.0	97.0
11.0	92.0
12.0	88.0
13.0	92.0
14.0	89.0
15.0	85.0
16.0	81.0
17.0	81.0
18.0	80.0
19.0	83.0
20.0	84.0
21.0	85.0
22.0	91.0
23.0	89.0
24.0	90.0
25.0	95.0
26.0	101.0
27.0	101.0
28.0	107.0
29.0	106.0
30.0	102.0
31.0	96.0
32.0	89.0
33.0	85.0
34.0	89.0
35.0	94.0
36.0	96.0
37.0	96.0
38.0	90.0
39.0	91.0
40.0	93.0
41.0	93.0
42.0	82.0
43.0	80.0
44.0	77.0
45.0	74.0
46.0	69.0
47.0	70.0
48.0	69.0
49.0	70.0
50.0	77.0
0.0	100.0
1.0	90.0
2.0	87.0
3.0	87.0
4.0	96.0
5.0	100.0
6.0	94.0
7.0	88.0
8.0	90.0
9.0	82.0
10.0	80.0
11.0	77.0
12.0	76.0
13.0	75.0
14.0	76.0
15.0	72.0
16.0	68.0
17.0	67.0
18.0	73.0
19.0	71.0
20.0	68.0
21.0	73.0
22.0	68.0
23.0	72.0
24.0	76.0
25.0	78.0
26.0	77.0
27.0	79.0
28.0	78.0
29.0	81.0
30.0	80.0
31.0	82.0
32.0	83.0
33.0	76.0
34.0	76.0
35.0	68.0
36.0	67.0
37.0	74.0
38.0	79.0
39.0	77.0
40.0	78.0
41.0	78.0
42.0	74.0
43.0	79.0
44.0	79.0
45.0	80.0
46.0	81.0
47.0	79.0
48.0	77.0
49.0	85.0
50.0	81.0
